SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,PLAYER_ID,SEASON
22015,201166,0021500377,"DEC 16, 2015",CHI vs. MEM,W,17,2,8,0.25,2,4,0.5,1,2,0.5,2,1,3,1,0,1,2,4,7,-4,1,Aaron Brooks,201166,2015-16
22015,201166,0021500361,"DEC 14, 2015",CHI vs. PHI,W,7,1,4,0.25,0,2,0.0,2,2,1.0,0,0,0,1,0,0,0,0,4,-3,1,Aaron Brooks,201166,2015-16
22015,201166,0021500348,"DEC 12, 2015",CHI vs. NOP,W,19,6,11,0.545,3,6,0.5,2,2,1.0,0,1,1,3,0,0,1,1,17,0,1,Aaron Brooks,201166,2015-16
22015,201166,0021500330,"DEC 10, 2015",CHI vs. LAC,W,21,3,9,0.333,1,3,0.333,3,3,1.0,1,1,2,2,0,0,1,1,10,2,1,Aaron Brooks,201166,2015-16
22015,201166,0021500273,"DEC 02, 2015",CHI vs. DEN,W,9,0,3,0.0,0,1,0.0,2,3,0.667,0,2,2,3,0,1,1,3,2,4,1,Aaron Brooks,201166,2015-16
22015,201166,0021500174,"NOV 18, 2015",CHI @ PHX,W,19,5,7,0.714,2,2,1.0,0,0,0.0,0,1,1,5,0,0,4,2,12,6,1,Aaron Brooks,201166,2015-16
22015,201166,0021500132,"NOV 13, 2015",CHI vs. CHA,W,6,0,2,0.0,0,1,0.0,1,2,0.5,2,1,3,1,0,0,0,0,1,0,1,Aaron Brooks,201166,2015-16
22015,201166,0021500100,"NOV 09, 2015",CHI @ PHI,W,19,3,8,0.375,0,1,0.0,4,4,1.0,1,7,8,4,0,0,0,1,10,9,1,Aaron Brooks,201166,2015-16
22015,201166,0021500085,"NOV 07, 2015",CHI vs. MIN,L,15,4,9,0.444,2,5,0.4,0,0,0.0,0,0,0,1,0,1,0,1,10,6,1,Aaron Brooks,201166,2015-16
22015,201166,0021500070,"NOV 05, 2015",CHI vs. OKC,W,13,4,8,0.5,1,3,0.333,0,0,0.0,1,1,2,0,0,0,0,1,9,11,1,Aaron Brooks,201166,2015-16
22015,201166,0021500053,"NOV 03, 2015",CHI @ CHA,L,17,5,8,0.625,4,5,0.8,0,0,0.0,0,0,0,4,1,0,0,4,14,-11,1,Aaron Brooks,201166,2015-16
22015,201166,0021500043,"NOV 01, 2015",CHI vs. ORL,W,16,3,11,0.273,0,5,0.0,0,0,0.0,2,1,3,1,1,1,1,4,6,-1,1,Aaron Brooks,201166,2015-16
22015,201166,0021500025,"OCT 30, 2015",CHI @ DET,L,18,2,6,0.333,1,4,0.25,0,0,0.0,0,4,4,4,0,0,0,1,5,10,1,Aaron Brooks,201166,2015-16
22015,201166,0021500006,"OCT 28, 2015",CHI @ BKN,W,16,5,9,0.556,2,6,0.333,0,0,0.0,0,1,1,3,1,0,1,4,12,1,1,Aaron Brooks,201166,2015-16
22015,201166,0021500002,"OCT 27, 2015",CHI vs. CLE,W,16,3,9,0.333,0,1,0.0,0,0,0.0,0,2,2,0,0,0,2,1,6,3,1,Aaron Brooks,201166,2015-16
22015,203932,0021501219,"APR 13, 2016",ORL @ CHA,L,24,9,17,0.529,1,4,0.25,3,4,0.75,1,4,5,1,2,1,0,1,22,0,1,Aaron Gordon,203932,2015-16
22015,203932,0021501166,"APR 06, 2016",ORL vs. DET,L,32,3,10,0.3,0,2,0.0,0,2,0.0,2,4,6,4,0,1,1,1,6,1,1,Aaron Gordon,203932,2015-16
22015,203932,0021501148,"APR 03, 2016",ORL vs. MEM,W,29,5,11,0.455,1,3,0.333,3,4,0.75,4,6,10,3,1,1,0,1,14,5,1,Aaron Gordon,203932,2015-16
22015,203932,0021501133,"APR 01, 2016",ORL @ MIL,L,32,6,12,0.5,1,3,0.333,1,2,0.5,2,5,7,2,1,0,1,4,14,-12,1,Aaron Gordon,203932,2015-16
22015,203932,0021501123,"MAR 31, 2016",ORL @ IND,W,20,2,7,0.286,0,2,0.0,2,2,1.0,2,2,4,1,1,1,2,1,6,0,1,Aaron Gordon,203932,2015-16
22015,203932,0021501108,"MAR 29, 2016",ORL vs. BKN,W,27,9,11,0.818,1,3,0.333,1,1,1.0,0,4,4,0,1,0,0,2,20,19,1,Aaron Gordon,203932,2015-16
22015,203932,0021501083,"MAR 26, 2016",ORL vs. CHI,W,27,4,9,0.444,1,3,0.333,0,0,0.0,2,3,5,6,2,1,1,4,9,14,1,Aaron Gordon,203932,2015-16
22015,203932,0021501075,"MAR 25, 2016",ORL @ MIA,L,35,2,7,0.286,0,2,0.0,0,0,0.0,2,4,6,2,0,0,1,2,4,-8,1,Aaron Gordon,203932,2015-16
22015,203932,0021501058,"MAR 23, 2016",ORL @ DET,L,29,5,15,0.333,1,4,0.25,4,4,1.0,6,5,11,3,0,0,0,0,15,-19,1,Aaron Gordon,203932,2015-16
22015,203932,0021501046,"MAR 21, 2016",ORL @ BOS,L,29,6,14,0.429,1,2,0.5,0,0,0.0,3,5,8,0,1,0,0,3,13,-13,1,Aaron Gordon,203932,2015-16
22015,203932,0021501038,"MAR 20, 2016",ORL @ TOR,L,18,2,6,0.333,1,3,0.333,1,2,0.5,0,3,3,1,1,2,0,2,6,0,1,Aaron Gordon,203932,2015-16
22015,203932,0021501020,"MAR 18, 2016",ORL vs. CLE,L,31,2,8,0.25,1,2,0.5,2,4,0.5,3,7,10,3,0,0,1,2,7,5,1,Aaron Gordon,203932,2015-16
22015,203932,0021501004,"MAR 16, 2016",ORL @ CHA,L,13,0,3,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,2,0,-13,1,Aaron Gordon,203932,2015-16
22015,203932,0021500998,"MAR 15, 2016",ORL vs. DEN,W,27,7,10,0.7,2,4,0.5,0,0,0.0,1,2,3,0,1,2,1,1,16,14,1,Aaron Gordon,203932,2015-16
22015,203932,0021500982,"MAR 12, 2016",ORL @ POR,L,33,8,13,0.615,1,2,0.5,0,3,0.0,1,3,4,3,2,1,2,2,17,-18,1,Aaron Gordon,203932,2015-16
22015,203932,0021500970,"MAR 11, 2016",ORL @ SAC,W,27,8,12,0.667,0,0,0.0,4,10,0.4,3,8,11,1,1,0,2,4,20,4,1,Aaron Gordon,203932,2015-16
22015,203932,0021500949,"MAR 08, 2016",ORL @ LAL,L,28,2,4,0.5,0,2,0.0,1,2,0.5,0,4,4,3,1,1,0,2,5,-4,1,Aaron Gordon,203932,2015-16
22015,203932,0021500943,"MAR 07, 2016",ORL @ GSW,L,36,8,15,0.533,0,1,0.0,4,4,1.0,6,10,16,0,1,1,3,2,20,-15,1,Aaron Gordon,203932,2015-16
22015,203932,0021500913,"MAR 04, 2016",ORL vs. PHX,L,16,1,3,0.333,0,2,0.0,2,2,1.0,0,2,2,0,0,0,2,2,4,-6,1,Aaron Gordon,203932,2015-16
22015,203932,0021500897,"MAR 02, 2016",ORL vs. CHI,W,33,2,6,0.333,1,4,0.25,8,10,0.8,2,13,15,3,0,0,0,4,13,16,1,Aaron Gordon,203932,2015-16
22015,203932,0021500894,"MAR 01, 2016",ORL @ DAL,L,19,3,5,0.6,0,2,0.0,1,3,0.333,2,3,5,4,1,0,1,5,7,1,1,Aaron Gordon,203932,2015-16
22015,203932,0021500881,"FEB 28, 2016",ORL vs. PHI,W,36,7,10,0.7,2,2,1.0,6,6,1.0,1,6,7,3,1,2,1,1,22,15,1,Aaron Gordon,203932,2015-16
22015,203932,0021500863,"FEB 26, 2016",ORL @ NYK,L,34,6,12,0.5,1,3,0.333,4,6,0.667,4,4,8,2,1,0,0,2,17,-5,1,Aaron Gordon,203932,2015-16
22015,203932,0021500855,"FEB 25, 2016",ORL vs. GSW,L,30,9,14,0.643,1,4,0.25,0,0,0.0,3,5,8,2,0,1,1,1,19,-3,1,Aaron Gordon,203932,2015-16
22015,203932,0021500840,"FEB 23, 2016",ORL @ PHI,W,30,4,10,0.4,0,1,0.0,3,6,0.5,2,9,11,3,3,1,2,3,11,2,1,Aaron Gordon,203932,2015-16
22015,203932,0021500828,"FEB 21, 2016",ORL vs. IND,L,30,4,11,0.364,1,3,0.333,1,2,0.5,1,10,11,4,1,0,0,3,10,1,1,Aaron Gordon,203932,2015-16
22015,203932,0021500805,"FEB 19, 2016",ORL vs. DAL,W,28,3,8,0.375,1,2,0.5,0,0,0.0,3,8,11,1,6,0,2,4,7,3,1,Aaron Gordon,203932,2015-16
22015,203932,0021500790,"FEB 10, 2016",ORL vs. SAS,L,30,1,6,0.167,0,3,0.0,2,3,0.667,1,13,14,3,1,2,1,1,4,3,1,Aaron Gordon,203932,2015-16
22015,203932,0021500780,"FEB 08, 2016",ORL @ ATL,W,28,4,8,0.5,1,1,1.0,3,3,1.0,2,8,10,3,1,1,1,4,12,10,1,Aaron Gordon,203932,2015-16
22015,203932,0021500771,"FEB 07, 2016",ORL vs. ATL,W,34,3,11,0.273,0,3,0.0,5,6,0.833,5,8,13,4,2,4,0,2,11,10,1,Aaron Gordon,203932,2015-16
22015,203932,0021500752,"FEB 05, 2016",ORL vs. LAC,L,29,3,6,0.5,0,1,0.0,0,1,0.0,2,1,3,1,1,1,0,0,6,-11,1,Aaron Gordon,203932,2015-16
22015,203932,0021500740,"FEB 03, 2016",ORL @ OKC,L,26,1,10,0.1,0,2,0.0,0,0,0.0,3,3,6,1,0,0,0,0,2,-3,1,Aaron Gordon,203932,2015-16
22015,203932,0021500726,"FEB 01, 2016",ORL @ SAS,L,31,6,12,0.5,0,0,0.0,0,0,0.0,6,10,16,0,0,1,2,1,12,-5,1,Aaron Gordon,203932,2015-16
22015,203932,0021500716,"JAN 31, 2016",ORL vs. BOS,W,39,8,11,0.727,0,2,0.0,3,9,0.333,3,11,14,5,0,2,0,4,19,7,1,Aaron Gordon,203932,2015-16
22015,203932,0021500698,"JAN 29, 2016",ORL @ BOS,L,26,3,9,0.333,2,4,0.5,4,4,1.0,3,6,9,2,1,0,2,2,12,-16,1,Aaron Gordon,203932,2015-16
22015,203932,0021500681,"JAN 26, 2016",ORL @ MIL,L,37,3,9,0.333,1,2,0.5,2,4,0.5,3,6,9,3,1,0,0,1,9,0,1,Aaron Gordon,203932,2015-16
22015,203932,0021500670,"JAN 25, 2016",ORL @ MEM,L,24,3,8,0.375,0,4,0.0,4,4,1.0,0,9,9,0,0,1,2,1,10,-11,1,Aaron Gordon,203932,2015-16
22015,203932,0021500645,"JAN 22, 2016",ORL vs. CHA,L,24,4,4,1.0,1,1,1.0,1,3,0.333,1,6,7,4,0,0,2,6,10,1,1,Aaron Gordon,203932,2015-16
22015,203932,0021500629,"JAN 20, 2016",ORL vs. PHI,L,32,3,7,0.429,0,2,0.0,1,1,1.0,2,6,8,1,0,0,1,1,7,-3,1,Aaron Gordon,203932,2015-16
22015,203932,0021500620,"JAN 18, 2016",ORL @ ATL,L,27,5,9,0.556,1,2,0.5,7,8,0.875,1,6,7,3,0,1,0,0,18,-12,1,Aaron Gordon,203932,2015-16
22015,203932,0021500588,"JAN 14, 2016",ORL vs. TOR,L,7,0,0,0.0,0,0,0.0,0,2,0.0,0,1,1,0,0,0,0,0,0,-7,1,Aaron Gordon,203932,2015-16
22015,203932,0021500552,"JAN 09, 2016",ORL vs. WAS,L,30,4,7,0.571,1,3,0.333,1,2,0.5,3,7,10,1,2,0,1,0,10,4,1,Aaron Gordon,203932,2015-16
22015,203932,0021500541,"JAN 08, 2016",ORL @ BKN,W,23,6,8,0.75,2,3,0.667,0,0,0.0,2,3,5,1,0,0,1,4,14,3,1,Aaron Gordon,203932,2015-16
22015,203932,0021500526,"JAN 06, 2016",ORL vs. IND,L,16,3,6,0.5,0,2,0.0,2,2,1.0,3,5,8,1,0,1,2,2,8,3,1,Aaron Gordon,203932,2015-16
22015,203932,0021500514,"JAN 04, 2016",ORL @ DET,L,25,0,1,0.0,0,1,0.0,2,2,1.0,1,2,3,1,0,0,0,1,2,-17,1,Aaron Gordon,203932,2015-16
22015,203932,0021500499,"JAN 02, 2016",ORL @ CLE,L,26,5,10,0.5,1,2,0.5,0,0,0.0,1,6,7,2,0,0,1,3,11,-4,1,Aaron Gordon,203932,2015-16
22015,203932,0021500490,"JAN 01, 2016",ORL @ WAS,L,25,3,6,0.5,0,1,0.0,0,1,0.0,3,4,7,3,0,0,1,0,6,-6,1,Aaron Gordon,203932,2015-16
22015,203932,0021500475,"DEC 30, 2015",ORL vs. BKN,W,26,3,5,0.6,1,1,1.0,3,4,0.75,3,4,7,0,1,2,0,2,10,8,1,Aaron Gordon,203932,2015-16
22015,203932,0021500460,"DEC 28, 2015",ORL vs. NOP,W,11,3,5,0.6,0,1,0.0,1,1,1.0,1,3,4,0,0,0,0,0,7,-4,1,Aaron Gordon,203932,2015-16
22015,203932,0021500444,"DEC 26, 2015",ORL vs. MIA,L,11,1,2,0.5,0,0,0.0,0,0,0.0,3,1,4,1,0,1,0,0,2,-5,1,Aaron Gordon,203932,2015-16
22015,203932,0021500426,"DEC 23, 2015",ORL vs. HOU,W,12,6,11,0.545,1,2,0.5,1,2,0.5,2,1,3,0,2,0,0,1,14,0,1,Aaron Gordon,203932,2015-16
22015,203932,0021500412,"DEC 21, 2015",ORL @ NYK,W,11,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,2,0,0,1,0,2,1,Aaron Gordon,203932,2015-16
